rank	word	wordlength	count	frequenz(count*100/4)	sum frequenz	zipf(rank*count)	zipf(max/rank)
1	vos	3	1	25	25	1	1
1	valete	6	1	25	50	1	1
1	et	2	1	25	75	1	1
1	plaudite	8	1	25	100	1	1
